,wsc_calibre_mm3,taux_remplissage_calibre_pct,segment_id,wse,wse_u,wsc_u_mm3,precip_mm,temp_mean_c,temp_max_c,temp_min_c,humidity_specific_gkg,wind_speed_ms,solar_rad_mj_m2_day
2009-06-29,855.9739999999999,75.81700620017713,0.0,215.5317,0.0169,0.43999999999999995,0.0,23.97,32.57,17.47,8.32,1.91,30.97
2009-06-30,855.7090000000001,75.79353410097431,0.0,215.5214,0.015799999999999998,0.41,0.0,25.36,34.51,17.2,9.94,1.9,29.34
2009-07-01,855.444,75.77006200177148,0.0,215.5111,0.0147,0.38,0.0,27.69,37.73,18.54,10.94,2.09,29.67
2009-07-02,855.1789999999999,75.74658990256863,0.0,215.5008,0.0136,0.35,0.18,27.95,36.59,19.47,11.84,1.91,28.07
2009-07-03,854.914,75.72311780336581,0.0,215.4905,0.012499999999999999,0.31999999999999995,0.02,27.55,35.36,21.86,11.7,2.0,25.75
2009-07-04,854.6490000000001,75.69964570416299,0.0,215.4802,0.0114,0.29,0.0,28.11,37.16,19.65,10.31,2.27,28.53
2009-07-05,854.384,75.67617360496014,0.0,215.4699,0.0103,0.26,0.0,28.32,36.98,21.67,9.77,3.01,28.07
2009-07-06,854.1189999999999,75.6527015057573,0.0,215.4596,0.0092,0.23,0.0,25.75,33.7,19.07,9.76,2.47,29.18
2009-07-07,853.8539999999998,75.62922940655446,0.0,215.4493,0.0081,0.20000000000000004,0.0,23.49,32.08,16.57,9.18,2.52,29.63
2009-07-08,853.5889999999999,75.60575730735162,0.0,215.439,0.007,0.17,0.0,24.19,33.25,16.29,8.94,2.19,30.17
2009-07-09,851.77,75.444641275465,0.0,215.36849999999998,0.0087,0.214,0.0,25.28,34.13,17.96,8.83,1.96,29.81
2009-07-10,849.951,75.28352524357838,0.0,215.298,0.0104,0.258,0.0,25.34,34.33,18.31,8.62,1.81,30.41
2009-07-11,848.1320000000001,75.12240921169176,0.0,215.2275,0.0121,0.30200000000000005,0.0,25.44,34.26,18.44,8.61,1.94,30.51
2009-07-12,846.3130000000001,74.96129317980514,0.0,215.157,0.0138,0.34600000000000003,0.0,27.8,38.7,18.79,9.04,2.04,28.96
2009-07-13,844.4939999999999,74.8001771479185,0.0,215.0865,0.0155,0.39,0.01,26.09,34.09,19.52,10.04,2.55,26.5
2009-07-14,842.675,74.63906111603188,0.0,215.016,0.0172,0.43400000000000005,0.06,24.06,32.3,17.67,9.97,2.69,27.38
2009-07-15,840.856,74.47794508414526,0.0,214.9455,0.0189,0.47800000000000004,0.0,26.39,36.84,17.15,8.93,1.92,30.2
2009-07-16,839.037,74.31682905225864,0.0,214.875,0.0206,0.522,0.0,27.38,35.8,20.71,9.31,2.08,28.63
2009-07-17,837.2180000000001,74.15571302037202,0.0,214.80450000000002,0.0223,0.566,0.0,25.93,35.5,18.69,8.36,2.11,30.34
2009-07-18,835.3990000000001,73.9945969884854,0.0,214.734,0.024,0.61,0.0,27.74,37.56,18.13,6.86,1.66,30.58
2009-07-19,834.998,73.95907883082374,0.0,214.7185,0.0224,0.57,0.0,30.73,40.19,20.89,7.45,2.09,28.86
2009-07-20,834.597,73.92356067316209,0.0,214.703,0.0208,0.53,0.03,34.0,43.6,25.4,9.37,2.12,26.1
2009-07-21,834.1959999999999,73.88804251550044,0.0,214.6875,0.019200000000000002,0.49,0.99,34.91,44.3,28.23,8.11,3.77,23.12
2009-07-22,833.7950000000001,73.8525243578388,0.0,214.672,0.0176,0.45,0.09,32.31,40.56,25.57,10.32,3.04,26.55
2009-07-23,833.394,73.81700620017715,0.0,214.6565,0.016,0.41,0.0,30.83,40.19,23.04,9.36,2.22,28.31
2009-07-24,832.9929999999999,73.78148804251549,0.0,214.64100000000002,0.0144,0.37,0.0,30.24,40.08,22.85,9.77,1.99,25.68
2009-07-25,832.5920000000001,73.74596988485386,0.0,214.62550000000002,0.0128,0.33,0.0,33.89,44.13,24.57,7.94,2.29,25.97
2009-07-26,832.191,73.71045172719221,0.0,214.61,0.0112,0.29,0.0,35.19,44.09,27.59,6.77,2.22,25.63
2009-07-27,831.79,73.67493356953055,0.0,214.5945,0.0096,0.25,0.0,32.77,40.95,24.5,7.92,2.86,25.53
2009-07-28,831.3889999999999,73.6394154118689,0.0,214.579,0.008,0.21000000000000002,0.0,34.41,43.56,25.95,8.45,1.82,27.94
2009-07-29,830.24,73.53764393268379,0.0,214.5345,0.0073,0.191,0.0,34.07,42.84,26.67,8.06,2.32,27.9
2009-07-30,829.0909999999999,73.43587245349866,0.0,214.49,0.0066,0.17200000000000001,0.0,33.25,43.33,24.95,5.71,2.21,28.78
2009-07-31,827.942,73.33410097431356,0.0,214.4455,0.005900000000000001,0.153,0.0,30.9,39.57,23.74,5.7,2.43,29.06
2009-08-01,826.7929999999999,73.23232949512843,0.0,214.401,0.0052,0.134,0.0,29.57,38.9,20.95,5.44,2.67,28.65
2009-08-02,825.644,73.13055801594331,0.0,214.35649999999998,0.0045000000000000005,0.115,0.0,27.73,36.6,19.37,8.1,2.5,28.3
2009-08-03,824.4949999999999,73.02878653675819,0.0,214.31199999999998,0.0038000000000000004,0.096,0.0,28.81,38.46,19.79,8.67,1.9,28.16
2009-08-04,823.346,72.92701505757307,0.0,214.26749999999998,0.0031000000000000003,0.077,0.0,30.9,39.44,22.88,8.2,1.53,27.29
2009-08-05,822.1969999999999,72.82524357838794,0.0,214.22299999999998,0.0024000000000000002,0.058,0.0,31.07,39.9,22.55,8.26,2.28,27.18
2009-08-06,821.048,72.72347209920284,0.0,214.17849999999999,0.0017000000000000001,0.039,0.0,29.86,39.1,22.25,8.94,2.5,27.99
2009-08-07,819.8989999999999,72.6217006200177,0.0,214.134,0.001,0.02,0.0,28.26,37.25,20.45,8.43,2.65,28.32
2009-08-08,819.4089999999999,72.57829937998227,0.0,214.11499999999998,0.0028,0.067,0.0,25.79,34.78,18.77,7.47,2.75,28.05
2009-08-09,818.9189999999999,72.53489813994685,0.0,214.09599999999998,0.0046,0.11399999999999999,0.0,24.31,32.61,17.26,8.83,2.4,25.43
2009-08-10,818.4290000000001,72.49149689991144,0.0,214.077,0.0064,0.16099999999999998,0.08,25.34,33.34,19.3,9.53,1.62,22.34
2009-08-11,817.9390000000001,72.448095659876,0.0,214.058,0.008199999999999999,0.208,0.01,27.65,35.86,19.6,10.39,2.06,25.43
2009-08-12,817.4489999999998,72.40469441984055,0.0,214.039,0.009999999999999998,0.255,0.01,29.25,38.11,21.15,11.1,3.63,26.28
2009-08-13,816.9589999999998,72.36129317980512,0.0,214.01999999999998,0.011800000000000001,0.302,0.0,30.01,38.89,21.5,10.44,3.55,26.6
2009-08-14,816.4689999999998,72.3178919397697,0.0,214.00099999999998,0.013600000000000001,0.349,0.0,31.22,40.15,22.82,10.66,2.82,26.36
2009-08-15,815.9789999999998,72.27449069973426,0.0,213.982,0.0154,0.39599999999999996,0.02,31.18,39.39,23.26,10.66,2.24,26.26
2009-08-16,815.489,72.23108945969885,0.0,213.963,0.0172,0.443,0.04,31.11,39.55,22.96,11.42,2.06,25.69
2009-08-17,814.999,72.18768821966343,0.0,213.944,0.019,0.49,0.06,30.85,39.03,23.0,12.24,2.2,24.31
2009-08-18,814.6078888888887,72.1530459600433,0.0,213.92877777777775,0.01922222222222222,0.49444444444444435,0.03,31.25,39.0,24.33,11.85,1.98,24.47
2009-08-19,814.2167777777777,72.11840370042317,0.0,213.91355555555555,0.019444444444444445,0.4988888888888889,0.05,32.47,42.14,24.38,9.54,1.97,25.33
2009-08-20,813.8256666666666,72.08376144080306,0.0,213.8983333333333,0.019666666666666666,0.5033333333333333,0.01,31.83,40.62,25.29,8.09,2.03,24.47
2009-08-21,813.4345555555556,72.04911918118296,0.0,213.8831111111111,0.01988888888888889,0.5077777777777778,0.0,31.17,40.1,23.39,7.93,2.12,25.94
2009-08-22,813.0434444444445,72.01447692156285,0.0,213.86788888888887,0.02011111111111111,0.5122222222222221,0.03,33.31,43.35,23.76,6.54,2.56,25.93
2009-08-23,812.6523333333332,71.9798346619427,0.0,213.85266666666666,0.020333333333333335,0.5166666666666667,0.0,33.2,42.31,25.12,8.25,2.7,25.49
2009-08-24,812.2612222222222,71.9451924023226,0.0,213.83744444444443,0.020555555555555556,0.5211111111111111,0.01,29.01,37.04,22.17,10.01,3.45,25.25
2009-08-25,811.8701111111111,71.91055014270249,0.0,213.82222222222222,0.02077777777777778,0.5255555555555556,0.0,23.95,31.76,18.77,9.98,3.19,23.33
2009-08-26,811.479,71.87590788308238,0.0,213.807,0.021,0.53,0.0,25.8,34.68,17.27,8.83,1.98,24.99
2009-08-27,810.185,71.76129317980514,0.0,213.7569,0.019000000000000003,0.479,0.0,28.32,36.99,20.07,8.27,1.75,25.15
2009-08-28,808.8909999999998,71.6466784765279,0.0,213.7068,0.017,0.428,0.0,29.54,39.07,21.23,9.12,1.64,25.03
2009-08-29,807.597,71.53206377325067,0.0,213.6567,0.015000000000000001,0.377,0.0,31.12,40.76,22.77,8.04,3.58,25.27
2009-08-30,806.3030000000001,71.41744906997344,0.0,213.6066,0.013000000000000001,0.326,0.0,31.14,40.37,22.45,7.74,2.42,24.41
2009-08-31,805.009,71.30283436669619,0.0,213.5565,0.011000000000000001,0.275,0.37,28.56,36.43,21.62,10.73,2.33,20.43
2009-09-01,803.7149999999999,71.18821966341895,0.0,213.5064,0.009000000000000001,0.22400000000000003,1.01,27.12,34.49,21.05,11.43,2.47,18.39
2009-09-02,802.421,71.07360496014172,0.0,213.4563,0.007000000000000001,0.17300000000000004,0.75,25.67,33.08,19.76,10.92,2.73,22.92
2009-09-03,801.127,70.95899025686447,0.0,213.4062,0.005000000000000001,0.12200000000000004,0.01,25.78,34.53,18.67,8.93,2.0,24.86
2009-09-04,799.8330000000001,70.84437555358726,0.0,213.3561,0.002999999999999999,0.07100000000000005,0.0,28.22,38.2,19.52,8.31,2.03,24.58
2009-09-05,798.539,70.72976085031002,0.0,213.306,0.001,0.02,0.01,29.92,39.57,21.38,7.89,1.67,23.34
2009-09-06,798.8965000000001,70.76142604074403,0.0,213.31985,0.0028,0.067,1.58,30.5,39.54,23.33,9.03,2.61,17.66
2009-09-07,799.2540000000001,70.79309123117804,0.0,213.33370000000002,0.0046,0.11399999999999999,0.1,29.38,36.42,23.68,9.97,3.65,20.72
2009-09-08,799.6115,70.82475642161205,0.0,213.34755,0.0064,0.16099999999999998,0.85,27.26,33.34,22.94,11.07,3.83,20.19
2009-09-09,799.969,70.85642161204606,0.0,213.3614,0.008199999999999999,0.208,1.14,27.38,35.42,21.83,10.81,2.99,17.9
2009-09-10,800.3264999999999,70.88808680248006,0.0,213.37525,0.009999999999999998,0.255,11.07,23.05,27.24,19.42,11.65,3.0,9.5
2009-09-11,800.684,70.91975199291409,0.0,213.3891,0.011800000000000001,0.302,7.28,22.85,29.15,17.99,11.5,1.73,19.85
2009-09-12,801.0415,70.9514171833481,0.0,213.40295,0.013600000000000001,0.349,4.69,22.45,27.64,17.72,11.41,1.38,21.69
2009-09-13,801.3989999999999,70.9830823737821,0.0,213.4168,0.0154,0.39599999999999996,15.37,20.51,23.81,17.89,11.83,1.31,14.16
2009-09-14,801.7565,71.01474756421612,0.0,213.43065,0.0172,0.443,10.09,18.68,21.95,15.35,11.32,2.64,12.49
2009-09-15,802.114,71.04641275465013,0.0,213.4445,0.019,0.49,2.74,17.76,22.69,14.14,9.73,3.35,10.39
2009-09-16,802.4715000000001,71.07807794508415,0.0,213.45835,0.0208,0.537,2.85,18.43,24.54,14.09,9.72,3.39,15.22
2009-09-17,802.829,71.10974313551816,0.0,213.47220000000002,0.022600000000000002,0.584,2.12,18.0,23.85,14.32,9.37,3.8,15.95
2009-09-18,803.1865,71.14140832595217,0.0,213.48605,0.0244,0.631,0.14,17.67,22.72,14.03,8.97,2.44,18.31
2009-09-19,803.5440000000001,71.17307351638618,0.0,213.4999,0.0262,0.678,0.03,18.57,25.22,13.47,9.15,1.7,21.31
2009-09-20,803.9015000000002,71.20473870682021,0.0,213.51375000000002,0.028,0.7250000000000001,0.0,17.86,24.28,12.86,8.62,2.22,19.52
2009-09-21,804.259,71.2364038972542,0.0,213.5276,0.0298,0.772,0.0,19.65,28.02,12.95,7.58,1.96,22.34
2009-09-22,804.6165000000001,71.26806908768822,0.0,213.54145,0.031599999999999996,0.819,0.0,20.14,28.1,13.45,7.36,3.67,22.14
2009-09-23,804.9739999999999,71.29973427812223,0.0,213.5553,0.0334,0.866,0.01,22.31,31.61,14.44,7.2,2.8,22.04
2009-09-24,805.3315,71.33139946855624,0.0,213.56915,0.0352,0.9129999999999999,0.0,22.37,30.88,15.3,7.2,2.09,21.92
2009-09-25,805.6890000000001,71.36306465899025,0.0,213.583,0.037,0.9600000000000001,1.15,23.74,30.73,17.39,9.31,1.35,17.49
2009-09-26,804.941,71.29681133746679,0.0,213.554,0.0335,0.869,14.37,18.78,22.24,15.43,11.01,1.86,11.37
2009-09-27,804.193,71.23055801594332,0.0,213.525,0.03,0.778,3.71,16.7,20.18,14.22,9.9,1.82,9.74
2009-09-28,803.4449999999999,71.16430469441983,0.0,213.496,0.0265,0.687,0.38,18.58,25.22,12.98,9.2,1.48,17.36
2009-09-29,802.6970000000001,71.09805137289638,0.0,213.467,0.023,0.596,3.39,20.41,27.41,15.1,9.61,1.63,16.07
2009-09-30,801.9490000000001,71.0317980513729,0.0,213.438,0.0195,0.505,3.22,18.84,23.43,15.38,10.75,1.37,17.56
2009-10-01,801.201,70.96554472984943,0.0,213.409,0.016,0.414,0.0,20.03,27.19,14.38,9.26,1.45,19.57
2009-10-02,800.453,70.89929140832595,0.0,213.38,0.0125,0.32300000000000006,0.0,21.49,28.75,15.41,8.82,1.52,19.16
2009-10-03,799.7049999999999,70.83303808680247,0.0,213.351,0.009000000000000001,0.232,0.0,22.34,29.74,16.32,8.55,1.48,19.56
2009-10-04,798.9569999999999,70.766784765279,0.0,213.322,0.005499999999999998,0.14099999999999996,0.0,24.28,33.31,16.81,7.55,1.79,20.18
2009-10-05,798.2090000000001,70.70053144375554,0.0,213.293,0.002,0.05,0.0,25.72,35.59,18.97,8.48,2.16,19.64
2009-10-06,798.605,70.7356067316209,0.0,213.3083,0.0025,0.062,0.0,25.0,34.15,18.85,9.39,1.71,19.35
2009-10-07,799.001,70.77068201948626,0.0,213.3236,0.003,0.07400000000000001,0.0,24.47,33.26,19.04,9.69,2.02,18.8
2009-10-08,799.3969999999999,70.80575730735164,0.0,213.3389,0.0035,0.08600000000000001,0.78,22.16,28.28,17.89,11.59,1.81,15.04
2009-10-09,799.7929999999999,70.840832595217,0.0,213.3542,0.004,0.098,0.07,21.27,28.54,16.71,10.67,1.59,19.01
2009-10-10,800.1889999999999,70.87590788308236,0.0,213.36950000000002,0.0045000000000000005,0.11000000000000001,0.02,21.81,29.73,16.44,9.71,1.39,18.91
2009-10-11,800.5849999999998,70.91098317094773,0.0,213.3848,0.005,0.12200000000000001,0.0,22.75,31.48,16.18,9.06,2.77,18.74
2009-10-12,800.981,70.94605845881311,0.0,213.4001,0.0055,0.134,0.0,23.69,33.08,16.54,8.04,2.69,18.93
2009-10-13,801.377,70.98113374667847,0.0,213.4154,0.006,0.14600000000000002,0.0,23.64,32.12,17.27,7.28,1.76,18.85
2009-10-14,801.7729999999999,71.01620903454383,0.0,213.4307,0.006500000000000001,0.15800000000000003,0.0,22.61,30.81,16.4,7.08,2.32,18.68
2009-10-15,802.1689999999999,71.0512843224092,0.0,213.446,0.007,0.17,0.0,21.53,29.49,14.97,6.9,1.99,18.36
2009-10-16,800.309,70.88653675819309,0.0,213.374,0.0071,0.17300000000000001,0.0,22.25,29.92,17.09,6.72,1.69,18.33
2009-10-17,798.4490000000001,70.72178919397697,0.0,213.302,0.0072,0.17600000000000002,0.0,22.39,30.74,16.89,7.08,1.98,17.7
2009-10-18,796.5889999999999,70.55704162976085,0.0,213.23,0.0073,0.17900000000000002,0.0,20.0,26.07,14.85,8.55,1.55,16.01
2009-10-19,794.7289999999998,70.39229406554472,0.0,213.158,0.0074,0.182,0.29,19.8,26.65,14.8,8.29,1.54,17.14
2009-10-20,792.8689999999999,70.2275465013286,0.0,213.086,0.0075,0.185,0.11,17.01,21.59,14.07,8.86,1.91,9.99
2009-10-21,791.009,70.06279893711249,0.0,213.014,0.0076,0.18800000000000003,10.21,16.58,20.67,14.28,9.54,3.9,10.82
2009-10-22,789.1490000000001,69.89805137289638,0.0,212.942,0.0077,0.191,4.89,17.47,23.05,12.99,10.04,4.32,6.63
2009-10-23,787.289,69.73330380868025,0.0,212.87,0.0078000000000000005,0.194,0.0,19.49,26.91,14.37,9.18,1.4,16.91
2009-10-24,785.4289999999999,69.56855624446412,0.0,212.798,0.0079,0.197,0.0,22.54,32.94,15.21,6.68,1.71,17.16
2009-10-25,783.569,69.403808680248,0.0,212.726,0.008,0.2,0.0,22.76,31.9,16.59,6.35,1.68,17.14
2009-10-26,780.6310000000001,69.14357838795395,0.0,212.6121,0.0105,0.264,0.0,22.72,31.55,16.23,6.59,1.51,16.04
2009-10-27,777.693,68.88334809565988,0.0,212.4982,0.013000000000000001,0.32800000000000007,0.0,23.13,32.09,16.45,6.64,1.74,16.44
2009-10-28,774.7549999999999,68.6231178033658,0.0,212.3843,0.0155,0.392,0.0,23.68,32.01,17.27,7.72,1.35,12.87
2009-10-29,771.817,68.36288751107175,0.0,212.2704,0.018000000000000002,0.456,0.0,23.26,30.81,17.74,8.64,1.28,15.01
2009-10-30,768.8789999999999,68.10265721877768,0.0,212.1565,0.0205,0.52,0.0,23.43,31.91,17.74,7.24,1.75,15.68
2009-10-31,765.941,67.84242692648361,0.0,212.0426,0.023,0.5840000000000001,0.0,22.33,31.46,15.87,6.62,2.07,15.68
2009-11-01,763.0029999999999,67.58219663418954,0.0,211.9287,0.025500000000000002,0.648,0.0,21.13,30.0,15.23,6.59,2.02,15.3
2009-11-02,760.065,67.32196634189549,0.0,211.8148,0.028,0.7120000000000001,0.83,18.39,24.68,13.95,9.85,2.33,10.33
2009-11-03,757.127,67.06173604960142,0.0,211.7009,0.0305,0.7760000000000001,0.29,16.84,23.75,11.9,9.06,1.76,14.29
2009-11-04,754.189,66.80150575730734,0.0,211.587,0.033,0.8400000000000001,0.01,15.59,22.26,11.29,8.73,2.31,9.36
2009-11-05,752.461,66.64844995571302,0.0,211.52009999999999,0.0348,0.887,2.07,14.68,19.55,11.71,7.96,3.48,13.22
2009-11-06,750.733,66.49539415411869,0.0,211.45319999999998,0.0366,0.934,0.79,13.93,18.74,10.72,7.42,3.09,10.75
2009-11-07,749.0049999999999,66.34233835252434,0.0,211.3863,0.038400000000000004,0.9810000000000001,0.52,15.12,21.94,10.24,8.74,2.73,7.97
2009-11-08,747.2769999999999,66.18928255093002,0.0,211.3194,0.0402,1.028,0.52,13.18,16.93,10.03,7.5,4.15,9.16
2009-11-09,745.549,66.0362267493357,0.0,211.2525,0.041999999999999996,1.075,2.42,13.92,19.38,9.22,7.62,4.33,12.24
2009-11-10,743.8209999999999,65.88317094774135,0.0,211.1856,0.0438,1.1219999999999999,0.0,13.85,21.6,8.43,6.11,1.22,14.69
2009-11-11,742.093,65.73011514614703,0.0,211.1187,0.0456,1.1689999999999998,0.0,15.9,24.51,9.67,5.47,1.53,15.03
2009-11-12,740.365,65.57705934455271,0.0,211.05180000000001,0.0474,1.216,0.0,17.12,26.49,10.97,4.79,1.8,15.0
2009-11-13,738.637,65.42400354295836,0.0,210.9849,0.049199999999999994,1.2630000000000001,0.0,18.66,28.22,10.91,4.7,1.66,14.35
2009-11-14,736.9089999999999,65.27094774136403,0.0,210.918,0.051,1.31,0.0,18.31,26.56,12.97,5.3,1.7,13.67
2009-11-15,737.3969999999999,65.31417183348096,0.0,210.9368,0.045899999999999996,1.1800000000000002,0.0,19.18,28.27,13.83,4.8,2.48,13.39
2009-11-16,737.885,65.35739592559787,0.0,210.9556,0.040799999999999996,1.05,0.0,20.1,30.36,12.46,4.4,2.62,14.16
2009-11-17,738.373,65.4006200177148,0.0,210.9744,0.035699999999999996,0.92,0.0,18.79,26.39,13.44,4.6,2.6,9.15
2009-11-18,738.8609999999999,65.4438441098317,0.0,210.9932,0.0306,0.79,0.0,17.68,24.86,13.26,5.54,2.19,11.41
2009-11-19,739.3489999999999,65.48706820194862,0.0,211.012,0.0255,0.66,0.16,15.8,21.51,12.09,7.3,1.43,10.68
2009-11-20,739.837,65.53029229406555,0.0,211.0308,0.0204,0.5300000000000001,0.0,16.2,23.25,11.15,7.19,1.62,12.65
2009-11-21,740.3249999999999,65.57351638618245,0.0,211.0496,0.015300000000000001,0.4000000000000001,0.0,17.84,27.0,12.54,5.99,2.1,12.12
2009-11-22,740.813,65.61674047829938,0.0,211.0684,0.0102,0.2700000000000001,0.07,15.37,21.8,10.71,7.49,1.83,9.36
2009-11-23,741.3009999999999,65.65996457041629,0.0,211.0872,0.0051,0.14000000000000015,0.0,16.36,24.18,12.18,7.24,1.34,12.7
2009-11-24,741.789,65.70318866253322,0.0,211.106,0.0,0.01,0.0,16.94,23.59,12.1,5.27,2.12,11.53
2009-11-25,740.6019999999999,65.59805137289636,0.0,211.06,0.0036,0.102,0.01,15.7,22.9,10.91,6.16,1.97,12.04
2009-11-26,739.415,65.49291408325952,0.0,211.01399999999998,0.0072,0.194,0.07,15.34,23.5,10.74,5.64,2.38,11.2
2009-11-27,738.228,65.38777679362268,0.0,210.968,0.0108,0.28600000000000003,1.35,14.4,19.94,11.14,7.52,1.7,6.82
2009-11-28,737.0409999999999,65.28263950398582,0.0,210.922,0.0144,0.378,0.0,13.92,19.65,9.02,6.22,1.33,10.24
2009-11-29,735.8539999999999,65.17750221434898,0.0,210.87599999999998,0.018,0.47000000000000003,23.37,13.46,20.64,8.34,6.38,4.96,5.9
2009-11-30,734.6669999999999,65.07236492471212,0.0,210.82999999999998,0.0216,0.562,30.39,10.66,12.94,7.99,7.03,4.52,9.67
2009-12-01,733.4799999999999,64.96722763507528,0.0,210.784,0.0252,0.654,0.18,9.93,15.88,5.32,5.03,1.32,12.37
2009-12-02,732.2929999999999,64.86209034543843,0.0,210.738,0.0288,0.746,0.0,11.81,19.13,7.04,5.32,1.66,11.75
2009-12-03,731.106,64.75695305580159,0.0,210.69199999999998,0.0324,0.838,5.09,11.11,15.28,7.81,7.4,3.23,6.3
2009-12-04,729.9189999999999,64.65181576616473,0.0,210.646,0.036,0.93,0.47,10.48,16.57,6.61,6.56,1.4,9.15
2009-12-05,731.7279655172413,64.81204300418435,0.0,210.71610344827585,0.03486206896551724,0.9006896551724138,0.04,10.37,17.59,6.4,5.87,1.27,11.34
2009-12-06,733.5369310344827,64.97227024220396,0.0,210.7862068965517,0.03372413793103448,0.8713793103448276,0.0,11.25,19.51,6.27,4.51,1.61,12.43
2009-12-07,735.3458965517241,65.13249748022358,0.0,210.85631034482756,0.03258620689655172,0.8420689655172414,0.0,11.69,18.87,7.04,4.3,1.64,11.76
2009-12-08,737.1548620689655,65.29272471824318,0.0,210.92641379310345,0.03144827586206896,0.8127586206896552,0.0,12.67,20.66,7.52,3.9,1.43,12.12
2009-12-09,738.9638275862069,65.45295195626278,0.0,210.9965172413793,0.030310344827586204,0.783448275862069,0.0,12.75,20.76,7.52,3.72,1.37,12.22
2009-12-10,740.7727931034483,65.6131791942824,0.0,211.06662068965517,0.029172413793103445,0.7541379310344828,0.0,13.25,22.22,7.37,3.65,1.45,12.34
2009-12-11,742.5817586206896,65.773406432302,0.0,211.13672413793103,0.028034482758620687,0.7248275862068966,0.0,12.92,22.08,7.03,3.19,1.76,12.58
2009-12-12,744.390724137931,65.93363367032161,0.0,211.20682758620688,0.026896551724137928,0.6955172413793104,0.0,12.03,21.07,6.64,3.51,1.45,9.77
2009-12-13,746.1996896551724,66.09386090834121,0.0,211.27693103448274,0.02575862068965517,0.6662068965517242,1.7,10.88,15.6,7.72,6.3,2.51,8.86
2009-12-14,748.0086551724137,66.25408814636083,0.0,211.3470344827586,0.02462068965517241,0.6368965517241381,15.93,8.38,11.62,3.06,5.72,4.96,9.72
2009-12-15,749.8176206896551,66.41431538438043,0.0,211.4171379310345,0.023482758620689652,0.6075862068965517,0.17,8.67,15.35,4.19,4.94,2.61,9.92
2009-12-16,751.6265862068965,66.57454262240005,0.0,211.48724137931035,0.022344827586206897,0.5782758620689655,12.86,13.32,18.87,8.25,8.13,2.93,3.69
2009-12-17,753.4355517241379,66.73476986041965,0.0,211.5573448275862,0.021206896551724138,0.5489655172413793,9.46,13.27,17.83,9.81,8.8,1.88,7.1
2009-12-18,755.2445172413793,66.89499709843926,0.0,211.62744827586206,0.02006896551724138,0.5196551724137931,2.83,14.45,19.88,11.11,7.37,5.09,5.24
2009-12-19,757.0534827586207,67.05522433645888,0.0,211.69755172413792,0.01893103448275862,0.4903448275862069,54.43,13.01,15.06,11.4,8.79,6.53,4.11
2009-12-20,758.8624482758621,67.2154515744785,0.0,211.76765517241378,0.017793103448275862,0.4610344827586207,18.25,11.52,16.15,8.24,7.8,1.83,7.4
2009-12-21,760.6714137931035,67.3756788124981,0.0,211.83775862068964,0.016655172413793103,0.43172413793103454,6.16,13.83,17.7,10.77,7.85,3.73,2.79
2009-12-22,762.4803793103447,67.5359060505177,0.0,211.9078620689655,0.015517241379310345,0.40241379310344827,13.62,13.6,17.01,10.37,8.3,5.16,8.05
2009-12-23,764.2893448275861,67.6961332885373,0.0,211.9779655172414,0.014379310344827586,0.3731034482758621,23.68,15.08,16.53,11.02,9.44,5.49,2.53
